smiles,gap
NC1=NCC2CC(=O)N12,0.2205
CC1CC2C3CC1(O)C23,0.3087
N=C1NC(=O)OCC=C1,0.2048
OCC1C2CC1C1NC21,0.3023
OCCC1CCOCO1,0.3317
C1C(CO1)(CC#N)N,0.2778
CC12C3C4C3C3C4C1N23,0.284
COC1C2OC(=O)C12N,0.2439
CC12C3C4C5C4C1C5C23,0.3211
OC1C2CC11OCOC21,0.3116
CC(CO)CC#CC#C,0.2307
CC1C=CC(C)C1O,0.2626
OC12CC1C1CC2C=C1,0.2475
CC1CCCC(C1)C=O,0.2283
CC(C#C)C1CCO1,0.2971
N#CCC12COC1CO2,0.2784
CCC1(CN1)C1(O)CC1,0.3089
CC1COC=NC1,0.2727
CC1C=CC(=O)C2CN12,0.1796
CC1(C)C2C3CC3(O)C12,0.3201
CC1C2C=CCC(C)C12,0.2482
C(C1CN1)C1=NON=C1,0.2179
O=C1C2CCC(=O)C1N2,0.1977
c1c(c(n(n1)C=O)N)N,0.1836
CC1(CO)CN=CO1,0.2695
C1CNC(=O)C=C1CO,0.2093
OCC(O)C1CC1C#C,0.2887
CC1OCC1CCC=O,0.2243
CN1CC=CCOC1=O,0.2433
COCC1C=CCC1=O,0.2232
C1C2C3C4CN2C13C=C4,0.2337
C#CC12CCCCC1N2,0.278
CNc1c(nn[nH]1)NC,0.2195
CC1C2C3N4C1C2C34C,0.3098
CC(C)C(C)C#CC#C,0.2311
Cc1c(c(oc1O)O)C,0.226
CC1=CCCC=CC1O,0.2444
CCC(=NO)CC=O,0.2078
C1C2CN3C=CC=C3C12,0.2329
CC12NC1CC21CCO1,0.3017
CCOc1cc(c[nH]1)O,0.2373
O=CC12CC1OC21CC1,0.2118
COCC1(O)CCOC1,0.3214
CN1CC(=O)OCC1=N,0.2318
CCC#CCC1CCC1,0.2976
OC1C(CC#N)OC1=N,0.2833
C#CCC12CC3C(C1)N23,0.2892
CC1C2OC1(C)C2C,0.3217
CC1(CC1C1CC1)C#C,0.2892
CCC1C2CN3C2C13C,0.3137
CC1OC1C1(CN1)C#N,0.2871
C1C2OC3C4C=CC13C24,0.2251
CN1CC2=CCC(O)C12,0.237
C#CC1(CC2OC12)C#C,0.2752
OC12CC(C1)C=CC=C2,0.1796
CNC(=O)C1CC2CN12,0.2641
c1c(c[nH]c1OC=O)N,0.1835
CC1CC2C1OCC2C,0.3144
CC12C3CC1CC2(O)C3,0.317
OCC1(NCC1O)C#C,0.2648
CC(CO)C1CN=CO1,0.2715
COC1COCC1C=O,0.2281
N#CC12CCC=C1CN2,0.2335
Cc1ncc(o1)C2CC2,0.2255
C#CCOCC=O,0.2294
CC1C2CC(O)(C2)C1C,0.3295
COC1CCOC(=O)C1,0.2664
CC1=CCC(C#N)C1O,0.2589
CC1C2(C)OCOC12C,0.3162
COC12CC3C(C13)C2=O,0.2262
O=C1CC(N1)C1CO1,0.2834
OCC1CC2C(C#C)C12,0.2892
NC1CC1([NH3+])CC([O-])=O,0.2714
O=C1C2C3C4C(CN13)N24,0.219
CNC=Nc1n[nH]nn1,0.2095
CC1(C)C2CC1CC2,0.3583
C1C2CC11CCC=CC21,0.2622
CCn1ccc(c1C)N,0.2249
CNc1ncno1,0.2411
CCC1C(C#C)N1C,0.2564
CN(C)CC#CC#N,0.1928
c1cn[nH]c1N2CC2,0.2415
CC12OC1CC2CCO,0.3249
CCC1(CCCO1)C=O,0.2113
CCC(O)COC1CC1,0.3045
C[NH+]=CNC(C)C([O-])=O,0.2397
CC(C)C1(O)CC1(C)C,0.3143
CCC12C3OC(C13)C2=O,0.2235
O=CC12CC(C1)COC2,0.2202
O=C1OC2CC1C2C#C,0.2588
O=C1C=CCNC1C#C,0.1765
CC1(CCCN=CO1)C,0.2577
CC1COC23CC(C2)C13,0.321
C1CC2OCCOC2C1,0.3145
CC(=NC)OC(=O)C=O,0.1763
CCOC1=NCCNC1,0.2445
CC12CNC1=NCC2O,0.2499
CC1CNC2=C1OC=C2,0.2041
CCC1CC1CC#CC,0.3028
COC1C2CC(=O)NC12,0.2623
c1[nH]c(c(n1)N)C#N,0.1932
COCC(C#N)C(C)O,0.2974
C(CC=O)CC(=O)C#N,0.1697
C1C2C3OCOCC1C23,0.3252
CC1=CC(=O)C2CN2C1,0.1834
CC12C3CC1(OC23)C=O,0.1989
C#CCc1cc(co1)N,0.2176
C(=O)C(=O)N(C=O)C=O,0.154
CC#Cc1[nH]cc(n1)N,0.179
C#Cc1c(c(c[nH]1)O)N,0.1849
c1nc([nH]n1)CC#N,0.2705
COC12CN3C1C=CC23,0.2175
COc1nnc(o1)OC,0.2608
CN1CC1(C)C1CCC1,0.301
CC1=C(C=NO1)C1CO1,0.2339
CC(C)(C=O)O,0.2265
CC#CC(C)(CO)C=O,0.2208
CC1C2C3N1CC23C#C,0.2592
OC1CCCN2CC12,0.2868
CCOCc1c[nH]nn1,0.2511
C#CC12CN1CC1OC21,0.2589
c1coc(nc1=O)N,0.209
CC(=NC(C)(C)C)OC,0.2646
c1c(oc(n1)C=O)CO,0.1814
CC(OC(N)=O)C(C)=O,0.23
CC#CC1(C)CC(=N)O1,0.2789
CC1CC1C,0.3573
COC12CC1C(O)C2=O,0.2045
C1OC11C2CC1O2,0.3194
CCC1C2CC(=N)OC12,0.2726
OCC1CC=CC2OC12,0.2414
OC1CN2C1COC2=N,0.2719
COCC1=CCCCC1,0.2613
CC12CC3(COC13)CO2,0.2776
CCC(OC)C(C)=NO,0.2547
OC1C2OC3C(O)C2C13,0.2975
OC1CC11CCC(O)C1,0.3257
C1CC12C(=NO)CN2,0.22
C1C2CC3(OCC=C3)C12,0.2404
CCOC1CC(O)C=C1,0.2519
CC(=O)C1COC11CC1,0.2094
OCC12OC1CC1OC21,0.3052
CC1=C(CCC1=O)C#N,0.1742
CC12CC(C=O)=CC1O2,0.1851
CN=C1NC(=O)CC=C1,0.2053
NC(=O)C1CC1C1CC1,0.2723
CC1=NNC(=N)C(O)=C1,0.1746
CCC1OC11CCCC1,0.3309
c1(=O)c(noc(n1)O)F,0.1988
[NH3+]CC#CC([O-])=O,0.2238
CNC1(CCC1O)C#N,0.2558
C1C(CN1C=O)CCO,0.2664
CC1=COC(=O)C(=N)O1,0.1782
C1CC(=O)CC=CC=C1,0.2066
O=CNCC1(CO1)C=O,0.1985
CC1C2CC2C=C1C#N,0.2062
NC(C#N)C(CO)CO,0.2818
OC12CC1C=CC21CO1,0.225
O=CC12C3CN1CC2N3,0.1899
C1C2CN1C1=COC=C21,0.2511
CC1(CO1)C1=NON=C1,0.2386
CCC1C(C)OC1=O,0.2794
CC1OCC2(CO)CC12,0.3172
CCCOC(C)C(C)O,0.3247
CC1C2CC1(C)C1CN21,0.3074
CC1C2CCC1(CO)O2,0.3208
CC1(C)C2CC1C(=N)O2,0.2841
CC1(CC=CC1=O)C#N,0.1926
C1CC(=O)C=CCC1=O,0.1854
CCn1ccc(n1)NC,0.2208
COC1(CO)C(O)C1O,0.2737
N=C1OC2CCC1CC2,0.2853
ON=C1CC2C(O)C12O,0.23
O=C1CC2(CCN12)C#C,0.2375
CNC(=O)NC(=N)C#C,0.1993
CCOC1CN=C(C)O1,0.2789
C(C#N)OC(CO)CO,0.2775
OC1C(O)C11CCCC1,0.2822
N=C1OCC(CO1)C=O,0.2023
CC1C2CN2C2CC12O,0.2967
CN1CC23CC(O2)C13,0.2705
N=C1NC23CCC2OC13,0.2419
CC1CC(CO1)NC=O,0.2773
O=C1CC(C#C)C11CC1,0.2183
C1C(CN1C(=O)N)O,0.2917
C1C(C1N1CC1)N1CC1,0.3111
CC(CN1CCC1)C#N,0.2695
CCC1(O)C2CC1(O)C2,0.3146
CCC(C)C(C=O)C=O,0.1949
CC12CCC(C1)C1OC21,0.3383
CC(CC([O-])=O)[NH+](C)C,0.1596
CC1C2CN(C12)C(C)=O,0.2579
COC1COC11CC1,0.2996
OC1C=CCCC1C#C,0.2594
CC12CN1CC=CC2O,0.2343
COC=NC12CN(C1)C2,0.2399
c1ccn(c1)CCC=O,0.1755
CCc1nn(c(=O)o1)C,0.2383
CC12CC3C1N3C(=O)C2,0.2381
CC12CC3(C)N1CC23C,0.3054
N=C1NC(CC#N)=NO1,0.2272
c1c(ocn1)CC=O,0.2064
O=CCC#CC1CN1,0.2072
CCC(C=O)C(O)C#C,0.221
CC(CC=O)OC(N)=O,0.2254
CC12CC1C1(C)OC1C2,0.3338
CC1(CC1)CCCC#N,0.3133
CC1=CCC(=O)C1C=O,0.2005
CC1(C)OCC1C1CC1,0.3209
CCCCOC1(CC1)C,0.3318
OC1CC2COCC=C12,0.2511
CC#CC12CNC1CO2,0.2475
CC(=O)OC(C)(C)C#C,0.2774
CCC#CCOC,0.2839
C1c2c(onn2)C(=O)N1,0.2039
CC1CC1OC1CC1O,0.2938
C1c2c(nno2)N=CN1,0.1764
O=C1CC(C=C1)C#N,0.1918
CC1C2NC(=O)C=CC12,0.2011
OC1COC1CNC=O,0.2787
CC1=CC(=O)OCC=C1,0.1842
CC12CN3C1CC=CC23,0.2265
CN1C2C3NC3(C=O)C12,0.2041
CC(CCO)C(O)C#N,0.285
CCC(=O)C(=O)NC,0.1799
OCCCC1OC1C#C,0.2807
OC1C2CC3CCC2C13,0.3325
CC1CC2CCOC2C1,0.3145
c1c(con1)OCC#N,0.2308
CCOC1(C)CC1CO,0.3231
C1C2C3NC3C3CN3C12,0.2791
OC1CCC(O)(C1)C=O,0.2241
C1CC12COCOC2,0.3439
OC1CC2(CN2)CC1O,0.3105
CC(=O)OC1CCC1=O,0.2174
CC12CC3(C)C1CC23O,0.3177
C1C2CCC3CC12C=C3,0.2257
C1C2OCCC3CC12O3,0.2916
c1c[nH]c(c1CC#N)O,0.2172
CC1(CCCC=C1)C=O,0.2122
CC1C2CC2C1O,0.3196
CC1NC2(CC12N)C#N,0.2374
c1c(oc(n1)CC#N)N,0.2129
OC12C=CC3OC1CC23,0.2353
OCC1CC2OCC2=C1,0.2429
CC1N(C)C1(C#C)C#C,0.2424
OC12CC1C(C2)C#C,0.3013
CC1CC2OC=NC12C,0.2622
CC1OCC2CC(O)C12,0.3095
NC1=NC(F)=NOC1=N,0.1755
CC1CCC1C1CCC1,0.3507
NC1=CC(=NO1)C1CN1,0.2253
CC1C2C3N2C(=N)C13O,0.272
CC(C#C)N1C2CCC12,0.29
C#CC1=CC=CCCC1,0.1614
CC1(C)CC2CC(C1)O2,0.3151
CC1CC2C3C4C1C2N34,0.3143
CC(C)C12CC1(O)CO2,0.2983
CNC(CC#N)C#CC,0.2662
CC1(CC2(O1)COC2)C,0.3054
c1cc(nc(c1N)N)F,0.1889
CN1C=NC(=C1)C1CO1,0.2423
OC1C2C3CCC1C23,0.3171
CC(C)Oc1cc[nH]c1,0.2366
CCC1(CC(C)C1)C#C,0.3089
CC1=CC(O)C2OC12,0.2388
CC1C2C3C1C(=O)CN23,0.2175
COC12C3CC(C13)C2=O,0.2316
OCC(O)C1CN1C=O,0.2615
CCC1N=COC1OC,0.2757
O=C1COC2OC1C=C2,0.1976
NC1=NC2CC1OC2=O,0.2315
COC1CC(C=O)C=C1,0.2101
CC(C#N)C12CN1CC2,0.2782
CC1(C)COC(=N)C1O,0.2876
c1c(cn[nH]1)C2COC2,0.2574
COC1C(C)OC1=O,0.2518
O=CC12NC1CC1CC21,0.2127
CC1(CC#N)COC1=O,0.2773
CC1C2CC(C)C12C,0.3226
CCCC#CC#CC,0.227
O=C1OC23CN4C2C1C34,0.2424
OC1C2C3C4C2C1C34O,0.2936
CC1CCCC(=O)CC1,0.2222
CC(OC(=N)C#N)C#N,0.243
OC12CC1C1COC1C2,0.3211
CC1=C(F)C(=N)C=CO1,0.1925
O=CC1NC=NC1C#N,0.2028
CC1CC2(C=O)C(O)C12,0.2235
CCC12CC(C)CC1O2,0.3353
N#CC1NCC2OCC12,0.264
CCC1NC1C1(C)CN1,0.2992
O=C1CC(=O)N2CCC12,0.1981
CCCNC(=O)C#C,0.2312
OC1(C#C)C2CCCC12,0.2704
C1CC1(CCC#N)CO,0.3175
OC1C(=O)CC=C1C#N,0.2038
OC1CN2C3CC3N=C12,0.2281
c1c[nH]cc(c1=NO)F,0.1728
N#CCCC1C2CCN12,0.2747
CCOC1COC(=O)C1,0.2782
C#CC1C2OCC=CC12,0.2349
CCCNC1COC1=N,0.255
c1cc(=O)c(=O)onc1,0.1584
CC(O)C1(COC1)C#C,0.2847
CC(C)C1C(C)OC1C,0.3104
C1NC1C1=NNC=C1,0.2561
CC(C#N)N(C)C,0.2563
c1c(c([nH]n1)N)O,0.2312
C1C2C1C1OCC2O1,0.3355
CC#CC12CC1OC2,0.2608
Cc1[nH]nc(n1)CC#C,0.2619
CC(O)(CC=O)C1CC1,0.222
CCNc1cnnn1C,0.2303
CC1(C)C2OC2C11CC1,0.3307
CCC(=O)C(=O)C1CC1,0.1582
NC1=CC2=C(N1)ON=N2,0.1249
O=C1CC2CC=CC12,0.2087
CC12C3CCC1C(=O)C23,0.234
CC1CCCC(CO)C1,0.3411
COCC1C(C)C1C,0.327
c1cnc2cocc2n1,0.1437
NC(=O)N1CCC1C#N,0.2717
CC1CCOC11COC1,0.3135
CC(CC#C)C=O,0.2243
Cc1c([nH]nn1)N(C)C,0.2216
CC1=CC2(CN2)C(=O)N1,0.1961
CCC(N)(CCO)C#N,0.2871
CC1(CC1O)C#CCO,0.2674
OC12CC(C1)OCCC2,0.3161
CC1(O)COC(=N)C1,0.2863
OC1C2OC(C#C)C12,0.245
NC(=O)C1COC=NC1,0.2634
OC1C2CC1C2NC=O,0.2767
CCN1C2CC2C1C#N,0.2415
c1nc2c(o1)OCC=C2,0.1792
CC1C=CC23CC12CC3,0.2319
CC(=N)OC(C)(C)CO,0.2936
CC12OC=NC1C2C#N,0.2557
CCC12COC(=N)C1O2,0.2674
OC1CCN=COC1=O,0.2368
COC(=O)CNCC#C,0.2425
C1C2CC11OC=NCC21,0.2724
CCC1OCC(C)(C)O1,0.3252
N#CC1CC=CC=CC1,0.1897
CNc1c(con1)C=O,0.1798
CNc1ccc([nH]1)C#N,0.1867
C1OC2C3CC12C=C3,0.2305
C1C23CCC12CC=CC3,0.258
CC12CC(=CC1N2)C#C,0.1906
CC(O)C1OC2CNC12,0.2893
CCOCCNC(=O)N,0.3022
Cn1cc(ccc1=O)N,0.1526
COC(=O)C1C2COC12,0.2509
ON=C1C2CC2C1C#C,0.2436
CC1=CCC2OC(=O)C12,0.2436
CC1=NC(F)=NOC1=N,0.1639
CC1(CC2(O)CC2)CO1,0.301
CC1(C)CC1(N)C#N,0.2772
OCCC12CC3C1CN23,0.3062
O=CC1=NC2CCC2N1,0.1561
CC12CC(C1O)N2C=O,0.2504
C1C2CC1C1=C2ON=N1,0.1648
CC1C2C3CN3C(=O)N12,0.2356
CC12CC1OC2(C)C#N,0.2669
CCC1C(C)C(C)C1=O,0.219
CC12OC(=N)C1(N)C2O,0.259
N=C1OC=C2C=CCN12,0.1555
CC1CC(=O)CN1C=O,0.2161
CCC#CC1(CCC1)O,0.2809
CC1CC=CC2COC12,0.2593
CC12CC3CC1(O)C2O3,0.2882
c1cc(n2c1CC2)N,0.2292
CCC#CC(=NO)CO,0.201
CC1=NON=C1C1CO1,0.2428
CC1C(O)CN1CCO,0.2836
CCC12OC3C1C2C3O,0.2965
CC(C)CCCC1CO1,0.3467
CN1CC(=O)NC(=O)C1,0.2125
CC(O)C12CC1(C)CO2,0.3087
C1CC1C1C=CC2NC12,0.2431
CC1(C)CC(=NO)C1O,0.2459
NC(C[NH3+])C#CC([O-])=O,0.2103
CCC1(CC1)C(O)CO,0.3118
CC1CNCC(=O)OC1,0.2357
O1C2C3OC1C=CC23,0.238
CC1(C)C2CC2C11CO1,0.3351
CC1=COC(=N)C=N1,0.1594
CC1CCC11CC(=O)O1,0.2854
CC1=CCCC1O,0.2615
CC12CC1C1CC2C1,0.3378
OC1C2NCCOC12,0.2711
C1C2NC2C2=C1C=NN2,0.2413
CC#CC(C)CCCO,0.3034
CC1(O)CC(=O)C11CN1,0.2036
CC(=O)C(O)CCCO,0.2382
COCC1OCC(C)=C1,0.2502
Cc1cnn(n1)CC#N,0.247
CCC12CN1C(=N)OC2,0.2843
CC1(CO)C2CC1C2=O,0.252
CCc1ccc(o1)C,0.2282
CC(=O)c1ccc(o1)N,0.1685
CC1OC2CC3C1C23C,0.3218
CC#CCC(=O)CC#C,0.2255
CC(OCC#N)C(C)=O,0.2287
CC1(C)C2NC(=O)C12O,0.2329
CN(CC(=O)N)C(=O)N,0.2557
CC#CC1CCOCC1,0.3026
CC1=NON=C1OC=N,0.2264
CCC12CC3CC1CC23,0.3481
[O-]C(=O)CCC1CC[NH2+]1,0.2746
C#CC1COC=N1,0.2711
CC(C)CCC1CCC1,0.3653
O=CC12OC3C4C3C1C24,0.2128
OC12CC1C1C2OC1=N,0.2746
N#CC12CC3C4C(C13)N24,0.2614
COC(C)C1=COC=N1,0.2454
CN=C(N)NC(=O)C=O,0.1405
OC1CN2CC3(O)C1C23,0.2799
CC12CC(C1)C=CCO2,0.2493
O=C1CN2C3C4OC13C24,0.1972
CCC(NC)C#N,0.2738
CC1(C)C2CC1C=C2,0.2372
c1nc2c(o1)OCCC2,0.2247
CC1OC1CC(=O)CO,0.2367
C1C2CC11COC3C2C13,0.2737
CC12CC3C(O1)C2C3=O,0.2184
CCC1C(O)C1C(C)=O,0.2155
CC(C)C(C)NC(C)=O,0.2756
COC=NCC(C)C#C,0.2632
CNc1ccc(cn1)O,0.1737
CC1C2OC3(C)CC3C12,0.3095
C(C=O)NC(C#N)C#N,0.2224
CN1CC(C1)(C=O)C=O,0.1952
CC(C)OC1CC1,0.3236
O=C1OC2CC=CC2O1,0.2641
OCC1CC1CCC#C,0.3131
O=CC1C2CC1C21CN1,0.2188
C1CC1C1COCCO1,0.3235
OC12CC1C1(CO1)C=C2,0.2306
c1c(nnnn1)NC=O,0.1632
CC12C=CCC3OC1C23,0.2365
CC1COC(=O)C=CC1,0.2207
CC1C2NCC(=O)OC12,0.2442
CNC(=O)N1CC=CC1,0.2373
N#CC1CC2CCN2C1,0.2499
CC1CC1OC(C)=N,0.2794
c1c(n[nH]n1)C(=O)C=O,0.149
CC1=C(N=CO1)C1CO1,0.2326
CC(CO)N1N=CN=N1,0.263
OC1C2CC2N2CC12,0.2843
c1c2c(c(o1)N)nc[nH]2,0.1724
O=C1OCC11CC1C#C,0.2544
O=CNC12CC(C1)CC2,0.2756
COCC1=COC(=N)O1,0.239
OC1COC11CNC1=N,0.2487
CCC(C)(O)COC,0.3304
COC1C(=O)CC11CO1,0.1946
OC1CC(C#C)C2NC12,0.2957
O=CCC(C=O)C1CO1,0.2129
CC(C)C(C)(O)C(C)O,0.3157
OC12CC(C1)C(=O)C=C2,0.186
Cc1nc2c(o1)COC2,0.2262
OCC12CCOC1C2O,0.3148
CNC(=N)C(=O)COC,0.1722
N=C1NC2C(OC12)C#C,0.2432
OC1C(NC1C#N)C#N,0.2557
O=C1OCCC1C1CO1,0.2739
CC1(CC1C1CC1)C#N,0.3032
c1cnc(c(=O)cn1)N,0.1445
O=C1C2CC(O2)C11CC1,0.2121
OC1CC2(CC=O)NC12,0.2111
CC1OC11C2CC2C1O,0.3034
O=CC1CC1CCC#N,0.2281
O=CC1OC2CC2C1=O,0.1976
C1CC23OC4(CCC24)C13,0.2147
N=C1OCC2CCC1C2,0.2832
CC1CCCC1(O)CO,0.3106
C1NC11C2NC1C21CO1,0.3094
CC(=O)C(=O)C(=O)NC,0.1577
CC1(CCOC1)C(N)=O,0.2735
OCC1OC23CC(C2)C13,0.3013
CC1=CCOC1,0.2501
O=C1C2CC1C=CC=C2,0.1617
OC1CCC23CC(O2)C13,0.3064
CC(=O)OC(CO)C=O,0.2308
C#CC(=O)n1cncn1,0.2018
CC(C)C(=O)NC(=O)N,0.2393
CCOC=NC(C)(C)C,0.2705
CC1OCC1(C)CCO,0.3158
NC1CCCCOC1=O,0.2381
CCOC(=O)NC,0.3158
C1CN1C12CC1N1CC21,0.276
C1CN=C(NC=N1)C#N,0.1966
OC1COCC1C#N,0.2956
CC1C2C=CC3C2C13C,0.2317
c1c(c(=O)c(no1)F)N,0.1595
O=CNC1CC1C=O,0.2247
OC1CN2C3C=CC2C13,0.2201
COCC(C)(O)C1CO1,0.3406
CCC(O)C1=CC=NO1,0.2446
CC(C)C(C)C#CCO,0.2767
NC1=C(OC=N)C=NO1,0.2183
CC1OC2C(O)C12C,0.2985
OCC1NC1C(O)C#C,0.2751
CC1(C)OC1CNC=O,0.2822
NC1C(OC1=O)C1CO1,0.249
CC1(CC1O)C(O)C#C,0.287
C(CC(=O)CC#N)CO,0.2374
CC1=CC2(C)CC1C2O,0.2395
C1OC23C=CC4C2OC134,0.2004
COC1=CN=COC1=N,0.1784
CC(C=O)(C#C)C1CC1,0.219
CC1(CC1)C(C=O)C=O,0.212
N#CCC12CCC1CC2,0.3114
N#CC12CC1OC21CC1,0.2622
OC1=CC=C(F)OC1=N,0.1657
CC1C2OC1(CO)C2C,0.3202
CC1C2CC(C)(O2)C1O,0.3221
CCC1(O)C(C)C1CO,0.312
C1CC(C1)(CO)C2CC2,0.3327
CC1CC(C#C)C1=O,0.2134
CC(CO)C1NC1C=O,0.2211
CCCC1OC1C#CC,0.2739
C1CNc2c1nc(o2)N,0.2117
C1CC2OC(O1)C1NC21,0.291
Cc1cc(co1)O,0.2243
CC12OC1CCNC2=O,0.2502
c1c(onc1O)C(=O)N,0.2154
C1OC2C1N1C=NC=C21,0.2432
CC1=NC(=N)N=C(O)O1,0.2177
CC1C2C3N1CC23O,0.2889
CC12CCC11CC2C=C1,0.2277
CC(CO)C#CC1CC1,0.2831
NC1(C#N)C2CC=CC12,0.2222
CC(C)C1(CCN1)C#N,0.2666
C1OC2CCN3C1C23,0.3219
CN=C(N)NC(=O)CO,0.2178
C1OC11C=CC2COC12,0.247
CC1C2(C)CC1(C)OC2,0.309
N=C1OCCC1C#C,0.274
OC1CNC1(C#N)C#N,0.2518
COCCOC(=N)CO,0.2887
Cc1nc(nn1C=O)N,0.1817
OCC1CC11OCC1=O,0.221
OC12CC3CN(C13)C2=O,0.2205
CCC1C2CC1C2C=O,0.2201
OC12C3C4OC1C2(O)C34,0.279
CC1=C(C)C2(O)CC2C1,0.2419
CCCn1cc(nc1)O,0.2285
c1conc1N2CCC2,0.2179
CC(C1CO1)C(=O)CO,0.2313
O=CC12CC1(OC2)C#C,0.2022
OCC1C2CC3OC3C12,0.3129
CC1CC([NH2+]1)C([O-])=O,0.2641
CC1CC(O)C2(CC2)O1,0.29
NC(=N)N1N=NOC1=N,0.1947
c1cc([nH]c(=O)c1)CO,0.1766
Cc1c(c[nH]c1O)C#C,0.2038
CC#CC1(CCO1)C#N,0.2546
C[NH+]1C2CC1(C2)C([O-])=O,0.2292
CC(=N)NC(=O)CC=O,0.2108
CC1CCC1CNC=O,0.2828
CC1CCC1([NH3+])C([O-])=O,0.263
CC12CC1C(=O)C2C=O,0.2131
CC12C=CC3C1C1C2N31,0.2309
OCC1CC1OC1CC1,0.3189
CC1OCC=CC1(C)C,0.2662
CC1COC1(C)CO,0.3202
O=C1NC2CC12C#C,0.2457
O=C1NCC(O1)C1CN1,0.2994
O=CC1(CC2NC12)C=O,0.1945
COCC(O)C(N)=O,0.281
CC12C3C(CN13)C2C#N,0.2814
O=CC1CNC(=O)C=C1,0.1966
CN1C=C(OC=N)C=N1,0.238
CNc1cc([nH]c1)N,0.2231
CC1NC(=O)C2C(O)C12,0.254
CCOc1coc(n1)C,0.2163
CCC1NC11C2CC1O2,0.311
O=C1NC=NC2CCC12,0.2249
N#CC1=CCC2OC12,0.2114
C1CC12C(=O)CNC2=O,0.2129
NC(=O)C12CC1NC=N2,0.2382
CC12CC1(NC2)C#N,0.238
C1CC2CC1COC2,0.3235
CC#CCC1C(C)N1C,0.2723
CC1CCC(=C1)C#N,0.2196
CCCC#C,0.3169
CC1(O)C=CC(=O)C1=O,0.1385
c1cnc(nc1C=O)O,0.1737
CC1OC1(C#N)C#N,0.2772
CC1C(O)C1NC(N)=O,0.2758
C(C#N)C(=O)N,0.2792
OCC1NC(C#C)C1O,0.2575
C1CC2OC2C=CCO1,0.2353
CN1CCOCC1C#N,0.2616
NC12COC1=NCC2O,0.253
N=C1C=NOC(=N)N=C1,0.1629
CC(O)C(=N[O-])C(N)=[NH2+],0.144
O=CCC(OC=O)C=O,0.2086
CC1(C)C2COC=NC12,0.253
COC12C3NC1COC23,0.2889
CCC1(COCOC1)C,0.3297
CC#CCC(O)CC#C,0.2787
OC1COC2=C1N=CO2,0.2238
C1CC(C1)(CC=O)C=O,0.2276
CCC(C)C1(CN1)C#C,0.2856
FC1=NC=CNC1=N,0.1629
Cn1cc2c(c1)nn[nH]2,0.18
C#CCC#CC(=O)C#N,0.1801
C(C=O)NCC#N,0.2233
OC1CCCC=C1C=O,0.1919
ON=C1C2NC1C1OC21,0.2542
OCC12CC1C1(CN1)C2,0.3126
CC#CC12OC3CC1C23,0.2438
C1OC2CC1OCCC2,0.315
C1CC(C1)CC#CC=O,0.2052
CC1OC(=O)NC1C=O,0.2147
CC1N2CC3CC2C13O,0.2888
NC1=NCCOC1C=O,0.1844
CC(C)C([NH3+])C([O-])=O,0.2666
CCC(C)OCC#N,0.295
CC12CC=CC1N1CC21,0.2345
CCC12COC(CO1)C2,0.3211
NC(=[NH2+])N1C=CC([O-])=C1,0.1091
CC12CC3C1C3(N2)C#N,0.2568
C1C2C=C3CC4C(C12)C34,0.2148
CC1(CC1)CC#CCO,0.2784
CN1C2CC3(CC3O)C12,0.2954
OC12CC3C(C13)C2C#N,0.2829
CC1C2NC2C11CO1,0.3043
Cc1nc(n(n1)C)O,0.2636
CN=C1C=CN=NN1C,0.1542
OC1C2C3CC3N2C1=N,0.2338
C1CC=CC(=O)OC1,0.2209
c1cc(n(c1)CCO)O,0.24
CC1C2CC1(C)C(=N)O2,0.286
N=CN1C(C#C)C1C#N,0.2464
OC1C2CC(N2)C1C#N,0.2895
N#CC1NC23CC(C2)C13,0.2524
CC#CC1CCC=C1C,0.2588
CC1=C(C)C2CC(C2)C1,0.2446
CC1=NNC(=O)C(=N)N1,0.1907
CC12CC(C)(C1)C(=N)O2,0.2871
c1c(coc1C2CC2)N,0.2137
CN1C(CC#N)C1(C)C,0.2637
CC1C2OC2C2C(O)C12,0.2978
CC12CC1C(=O)C(=O)C2,0.1503
CCC1CN2CC2C1=O,0.2132
C#Cc1cc([nH]c1)CO,0.218
CC1(O)COC1CC=O,0.2248
NC1CN=COC1C#N,0.2452
CCc1c(non1)C#C,0.2159
CCCCCC1CO1,0.3532
CC1OC(=N)C1N(C)C,0.2457
c1c[nH]c(c1N)CC=O,0.161
OC1(C#C)C2CCC12,0.2728
C1CC23CC1OCC2O3,0.3192
CCC1(O)C(C)C1(C)C,0.3096
CC(N)(C#N)C1CC1O,0.2965
CCC1C2CCC1CC2,0.3572
C1CC11OC2C3CC1C23,0.3003
c1cnoc1C2COC2,0.2352
CN1CC2C=CC1C2=O,0.2071
c1coc2c1NCC2,0.2047
COC1C(=O)NC11CC1,0.2558
CC1OCC2(O)C(O)C12,0.297
C1C2OC3(CCC3)C12,0.3085
C1CC2(CCC=C2)C=C1,0.2489
CC1=CN2CC(O)C2=N1,0.2389
CC([NH3+])C([O-])=O,0.2683
CC(O)C(C#C)C(N)=O,0.2718
CC1C(=N)N2CC12C#N,0.2477
CC#CCO,0.2789
CC12CN1C(C#C)C2=O,0.2123
CC1OCC(=O)C1=NO,0.16
C1CC(=O)NC=C1C=O,0.183
CCN1CC(=O)C1C#N,0.2074
OC12CC3C1OCOC23,0.3194
CN1C2C3OC(=O)C1C23,0.2232
